"5.120 - RawData"
"Wavelength nm." "Abs."
429,00 0,051
430,00 0,051
431,00 0,051
432,00 0,051
433,00 0,051
434,00 0,051
435,00 0,050
436,00 0,050
437,00 0,050
438,00 0,050
439,00 0,050
440,00 0,050
441,00 0,050
442,00 0,050
443,00 0,050
444,00 0,050
445,00 0,050
446,00 0,049
447,00 0,049
448,00 0,049
449,00 0,049
450,00 0,049
451,00 0,048
452,00 0,048
453,00 0,048
454,00 0,048
455,00 0,048
456,00 0,048
457,00 0,048
458,00 0,048
459,00 0,048
460,00 0,047
461,00 0,047
462,00 0,047
463,00 0,047
464,00 0,047
465,00 0,047
466,00 0,047
467,00 0,047
468,00 0,047
469,00 0,047
470,00 0,047
471,00 0,047
472,00 0,047
473,00 0,047
474,00 0,047
475,00 0,046
476,00 0,046
477,00 0,046
478,00 0,046
479,00 0,046
480,00 0,046
481,00 0,046
482,00 0,046
483,00 0,046
484,00 0,046
485,00 0,046
486,00 0,046
487,00 0,046
488,00 0,046
489,00 0,046
490,00 0,045
491,00 0,045
492,00 0,045
493,00 0,045
494,00 0,045
495,00 0,045
496,00 0,045
497,00 0,045
498,00 0,045
499,00 0,045
500,00 0,045
501,00 0,045
502,00 0,045
503,00 0,045
504,00 0,045
505,00 0,045
506,00 0,045
507,00 0,045
508,00 0,044
509,00 0,044
510,00 0,044
511,00 0,044
512,00 0,044
513,00 0,044
514,00 0,044
515,00 0,044
516,00 0,044
517,00 0,044
518,00 0,044
519,00 0,044
520,00 0,044
521,00 0,044
522,00 0,044
523,00 0,044
524,00 0,044
525,00 0,044
526,00 0,044
527,00 0,043
528,00 0,043
529,00 0,043
530,00 0,043
531,00 0,043
532,00 0,043
533,00 0,043
534,00 0,043
535,00 0,043
536,00 0,043
537,00 0,043
538,00 0,043
539,00 0,043
540,00 0,043
541,00 0,043
542,00 0,043
543,00 0,043
544,00 0,043
545,00 0,043
546,00 0,042
547,00 0,042
548,00 0,042
549,00 0,042
550,00 0,042
551,00 0,042
552,00 0,042
553,00 0,042
554,00 0,042
555,00 0,042
556,00 0,042
557,00 0,042
558,00 0,042
559,00 0,042
560,00 0,042
561,00 0,042
562,00 0,042
563,00 0,042
564,00 0,042
565,00 0,042
566,00 0,042
567,00 0,042
568,00 0,042
569,00 0,042
570,00 0,042
571,00 0,042
572,00 0,042
573,00 0,042
574,00 0,042
575,00 0,042
576,00 0,042
577,00 0,042
578,00 0,042
579,00 0,042
580,00 0,042
581,00 0,042
582,00 0,042
583,00 0,042
584,00 0,042
585,00 0,042
586,00 0,041
587,00 0,041
588,00 0,041
589,00 0,041
590,00 0,041
591,00 0,041
592,00 0,041
593,00 0,041
594,00 0,041
595,00 0,041
596,00 0,041
597,00 0,041
598,00 0,041
599,00 0,041
600,00 0,041
601,00 0,041
602,00 0,041
603,00 0,041
604,00 0,041
605,00 0,041
606,00 0,041
607,00 0,041
608,00 0,041
609,00 0,041
610,00 0,041
611,00 0,041
612,00 0,041
613,00 0,041
614,00 0,041
615,00 0,041
616,00 0,041
617,00 0,041
618,00 0,041
619,00 0,041
620,00 0,041
621,00 0,041
622,00 0,041
623,00 0,041
624,00 0,041
625,00 0,041
626,00 0,041
627,00 0,041
628,00 0,041
629,00 0,041
630,00 0,041
631,00 0,041
632,00 0,041
633,00 0,041
634,00 0,041
635,00 0,041
636,00 0,041
637,00 0,041
638,00 0,041
639,00 0,041
640,00 0,041
641,00 0,041
642,00 0,041
643,00 0,040
644,00 0,041
645,00 0,041
646,00 0,041
647,00 0,041
648,00 0,041
649,00 0,041
650,00 0,041
651,00 0,041
652,00 0,041
653,00 0,040
654,00 0,041
655,00 0,041
656,00 0,041
657,00 0,040
658,00 0,040
659,00 0,040
660,00 0,040
661,00 0,040
662,00 0,040
663,00 0,040
664,00 0,040
665,00 0,040
666,00 0,040
667,00 0,040
668,00 0,040
669,00 0,040
670,00 0,040
671,00 0,040
672,00 0,040
673,00 0,040
674,00 0,040
675,00 0,040
676,00 0,040
677,00 0,040
678,00 0,040
679,00 0,040
680,00 0,040
681,00 0,040
682,00 0,040
683,00 0,040
684,00 0,040
685,00 0,040
686,00 0,040
687,00 0,040
688,00 0,040
689,00 0,040
690,00 0,040
691,00 0,040
692,00 0,040
693,00 0,040
694,00 0,040
695,00 0,040
696,00 0,040
697,00 0,040
698,00 0,040
699,00 0,040
700,00 0,040
701,00 0,040
702,00 0,040
703,00 0,040
704,00 0,040
705,00 0,040
706,00 0,040
707,00 0,040
708,00 0,040
709,00 0,040
710,00 0,040
711,00 0,040
712,00 0,040
713,00 0,040
714,00 0,040
715,00 0,040
716,00 0,040
717,00 0,040
718,00 0,040
719,00 0,040
720,00 0,040
721,00 0,040
722,00 0,041
723,00 0,041
724,00 0,041
725,00 0,041
726,00 0,041
727,00 0,041
728,00 0,041
729,00 0,041
730,00 0,041
731,00 0,041
732,00 0,041
733,00 0,041
734,00 0,041
735,00 0,041
736,00 0,041
737,00 0,042
738,00 0,042
739,00 0,042
740,00 0,042
741,00 0,042
742,00 0,042
743,00 0,042
744,00 0,042
745,00 0,042
746,00 0,042
747,00 0,042
748,00 0,042
749,00 0,041
750,00 0,042
751,00 0,042
752,00 0,041
753,00 0,041
754,00 0,041
755,00 0,042
756,00 0,042
757,00 0,041
758,00 0,041
759,00 0,041
760,00 0,042
761,00 0,042
762,00 0,041
763,00 0,041
764,00 0,041
765,00 0,041
766,00 0,041
767,00 0,041
768,00 0,041
769,00 0,041
770,00 0,041
771,00 0,041
772,00 0,041
773,00 0,041
774,00 0,041
775,00 0,041
776,00 0,041
777,00 0,041
778,00 0,041
779,00 0,041
780,00 0,041
781,00 0,041
782,00 0,041
783,00 0,041
784,00 0,041
785,00 0,041
786,00 0,041
787,00 0,041
788,00 0,041
789,00 0,041
790,00 0,041
791,00 0,041
792,00 0,041
793,00 0,041
794,00 0,041
795,00 0,041
796,00 0,041
797,00 0,040
798,00 0,040
799,00 0,040
800,00 0,040
801,00 0,040
802,00 0,040
803,00 0,040
804,00 0,040
805,00 0,040
806,00 0,040
807,00 0,040
808,00 0,040
809,00 0,040
810,00 0,040
811,00 0,040
812,00 0,040
813,00 0,040
814,00 0,040
815,00 0,040
816,00 0,040
817,00 0,040
818,00 0,040
819,00 0,040
820,00 0,040
821,00 0,040
822,00 0,040
823,00 0,040
824,00 0,040
825,00 0,040
826,00 0,040
827,00 0,041
828,00 0,041
829,00 0,041
830,00 0,041
831,00 0,041
832,00 0,041
833,00 0,041
834,00 0,041
835,00 0,041
836,00 0,041
837,00 0,041
838,00 0,041
839,00 0,041
840,00 0,041
841,00 0,041
842,00 0,041
843,00 0,041
844,00 0,041
845,00 0,041
846,00 0,041
847,00 0,041
848,00 0,041
849,00 0,041
850,00 0,041
851,00 0,041
852,00 0,041
853,00 0,041
854,00 0,041
855,00 0,041
856,00 0,041
857,00 0,041
858,00 0,041
859,00 0,041
860,00 0,041
861,00 0,041
862,00 0,041
863,00 0,042
864,00 0,041
865,00 0,041
866,00 0,041
867,00 0,042
868,00 0,042
869,00 0,042
870,00 0,042
871,00 0,042
872,00 0,042
873,00 0,042
874,00 0,042
875,00 0,042
876,00 0,042
877,00 0,042
878,00 0,042
879,00 0,042
880,00 0,042
881,00 0,042
882,00 0,042
883,00 0,042
884,00 0,042
885,00 0,042
886,00 0,042
887,00 0,042
888,00 0,042
889,00 0,042
890,00 0,042
891,00 0,042
892,00 0,042
893,00 0,042
894,00 0,042
895,00 0,042
896,00 0,042
897,00 0,042
898,00 0,042
899,00 0,042
900,00 0,042
901,00 0,042
902,00 0,042
903,00 0,042
904,00 0,042
905,00 0,043
906,00 0,043
907,00 0,043
908,00 0,043
909,00 0,043
910,00 0,043
911,00 0,043
912,00 0,043
913,00 0,043
914,00 0,043
